,apartment_name,build_year,area,floor,dong,road_name,road_name_bonbun,jibun,deal_amount,deal_day
1060,롯데낙천대,2002,59.807,10, 화명동,화명신도시로,00156,2264,"    43,000",2022.2.14
1061,대림쌍용강변타운,2004,84.97,20, 화명동,화명신도시로,00039,2306,"    58,000",2022.2.15
1062,수정강변타운,2001,84.34,9, 화명동,학사로17번길,00031,2322,"    46,800",2022.2.15
1063,수정강변타운,2001,59.57,17, 화명동,학사로17번길,00031,2322,"    33,500",2022.2.15
1064,대림타운,1998,84.99,19, 화명동,금곡대로,00268,1170-1,"    33,200",2022.2.17
1065,롯데낙천대,2002,116.817,12, 화명동,화명신도시로,00156,2264,"    70,000",2022.2.17
1066,우신,1987,49.68,4, 화명동,산성로12번길,00027,1426-1,"    31,700",2022.2.17
1067,도시화명그린(206),1996,49.83,17, 화명동,양달로,00053,206,"    13,000",2022.2.18
1068,도시화명그린(295),1996,49.42,10, 화명동,양달로,00069,295,"    12,400",2022.2.19
1069,화명그린힐,2003,55.38,6, 화명동,화명대로94번길,00045,754,"    17,600",2022.2.19
1070,삼한힐파크,2003,84.994,4, 화명동,화명대로,00119,732,"    29,300",2022.2.19
1071,롯데낙천대,2002,59.807,17, 화명동,화명신도시로,00156,2264,"    43,000",2022.2.21
1072,수정강변타운,2001,59.4,10, 화명동,학사로17번길,00031,2322,"    34,000",2022.2.21
1073,대림타운,1998,84.99,22, 화명동,금곡대로,00268,1170-1,"    34,500",2022.2.22
1074,화명유림,2000,59.921,6, 화명동,화명대로,00110,749,"    19,200",2022.2.22
1075,동양한신,1995,72.18,16, 삼락동,운산로,00025,418-8,"    28,500",2022.2.24
1076,모라벽산,2001,59.88,22, 모라동,백양대로934번길,00084,203,"    18,900",2022.2.4
1077,모라벽산,2001,84.9,16, 모라동,백양대로934번길,00084,203,"    24,000",2022.2.5
1078,모라벽산,2001,84.9,1, 모라동,백양대로934번길,00084,203,"    22,500",2022.2.5
1079,우신모라,1992,47.37,10, 모라동,백양대로,00880,1362,"    15,200",2022.2.7
1080,우신모라,1992,78.84,11, 모라동,백양대로,00880,1362,"    20,500",2022.2.9
1081,우성2차,1996,59.83,4, 모라동,백양대로934번길,00052,313,"    14,000",2022.2.10
1082,우신모라,1992,59.99,12, 모라동,백양대로,00880,1362,"    14,450",2022.2.11
1083,화인,1995,73.44,9, 모라동,백양대로934번길,00052,314,"    18,000",2022.2.13
1084,학산그린타운,1993,72.02,7, 모라동,모라로,00136,421,"    15,000",2022.2.14
1085,사상구남역동원로얄듀크,2019,84.9117,4, 모라동,백양대로934번길,00094,1380,"    47,500",2022.2.15
1086,우신모라,1992,59.99,1, 모라동,백양대로,00880,1362,"    14,000",2022.2.17
1087,우성2차,1996,59.83,16, 모라동,백양대로934번길,00052,313,"    14,700",2022.2.18
1088,우신모라,1992,78.84,8, 모라동,백양대로,00880,1362,"    19,500",2022.2.19
1089,모라벽산,2001,84.9,7, 모라동,백양대로934번길,00084,203,"    25,500",2022.2.20
1090,모라동원타운,1989,76.87,8, 모라동,백양대로,00879,1361,"    24,500",2022.2.22
1091,모라벽산,2001,59.88,7, 모라동,백양대로934번길,00084,203,"    18,600",2022.2.23
1092,모라동원타운,1989,67.45,14, 모라동,백양대로,00879,1361,"    21,800",2022.2.25
1093,우성2차,1996,84.91,18, 모라동,백양대로934번길,00052,313,"    19,100",2022.2.26
1094,주공4,1993,41.3,9, 모라동,모라로192번길,00050,75,"     9,000",2022.2.26
1095,우신모라,1992,74.93,4, 모라동,백양대로,00880,1362,"    21,700",2022.2.28
1096,덕포청구,2001,84.97,23, 덕포동,백양대로700번길,00023,58,"    26,000",2022.2.5
1097,자유,1989,45.12,13, 덕포동,백양대로,00820,761-1,"    11,300",2022.2.7
1098,덕포청구,2001,84.97,2, 덕포동,백양대로700번길,00023,58,"    24,500",2022.2.9
1099,덕포늘푸른,1996,73.94,25, 덕포동,사상로342번길,00021,386-1,"    25,200",2022.2.11
1100,벽산신익타운,1994,84.955,11, 덕포동,덕상로,00020,49,"    15,400",2022.2.13
1101,자유,1989,84.94,14, 덕포동,백양대로,00820,761-1,"    19,700",2022.2.13
1102,남영,1993,37.62,1, 덕포동,백양대로,00716,789,"     9,400",2022.2.14
1103,덕포늘푸른,1996,59.94,2, 덕포동,사상로342번길,00021,386-1,"    22,500",2022.2.15
1104,남영,1993,38.43,9, 덕포동,백양대로,00716,789,"     8,300",2022.2.15
1105,덕포청구,2001,84.97,22, 덕포동,백양대로700번길,00023,58,"    28,000",2022.2.19
1106,덕포경동메르빌,2013,68.5301,17, 덕포동,덕상로,00008,793,"    25,300",2022.2.19
1107,덕포늘푸른,1996,84.6,4, 덕포동,사상로342번길,00021,386-1,"    30,300",2022.2.23
1108,남영,1993,37.62,10, 덕포동,백양대로,00716,789,"     8,500",2022.2.23
1109,벽산신익타운,1994,84.955,2, 덕포동,덕상로,00020,49,"    15,900",2022.2.23
1110,덕포경동메르빌,2013,68.5301,21, 덕포동,덕상로,00008,793,"    25,400",2022.2.24
1111,사상강변동원,1999,59.955,8, 괘법동,낙동대로1210번길,00034,519-1,"    29,000",2022.2.5
1112,대성캐슬,2016,49.8,12, 괘법동,광장로86번길,00012,547-15,"    15,500",2022.2.9
1113,사상역이즈팰리스,2016,43.4366,6, 괘법동,사상로202번길,00054,541-2,"    14,500",2022.2.10
1114,한신,1994,84.985,4, 괘법동,낙동대로1210번길,00053,516-1,"    36,700",2022.2.12
1115,한신,1994,84.985,1, 괘법동,낙동대로1210번길,00053,516-1,"    30,850",2022.2.14
1116,사상샬레,2016,42.525,11, 괘법동,광장로104번길,00037,509-6,"    16,000",2022.2.17
1117,파밀리아,2013,43.685,15, 괘법동,사상로170번길,00027,549-6,"    12,900",2022.2.19
1118,파밀리아,2013,43.685,15, 괘법동,사상로170번길,00027,549-6,"    12,900",2022.2.19
1119,강일프라임빌,2014,36.46,9, 괘법동,광장로,00096,548-7,"    14,900",2022.2.25
1120,대성캐슬,2016,48.24,8, 괘법동,광장로86번길,00012,547-15,"    13,900",2022.2.28
1121,엘크루센트로아파트,2021,69.5113,13, 감전동,학감대로267번길,00020,118-35,"    28,963",2022.2.10
1122,엘크루센트로아파트,2021,69.5113,3, 감전동,학감대로267번길,00020,118-35,"    26,330",2022.2.28
1123,엘크루센트로아파트,2021,69.5113,3, 감전동,학감대로267번길,00020,118-35,"    26,330",2022.2.28
1124,주례한효,1996,59.94,23, 주례동,백양대로342번길,00050,3-32,"    16,400",2022.2.3
1125,수호천사,2003,59.8929,4, 괴정동,낙동대로140번길,00090,175-1,"    20,000",2022.2.4
1126,한일하나로,1985,52.2,3, 괴정동,사하로141번나길,00035,614-2,"    20,500",2022.2.5
1127,화신,1980,66.02,1, 괴정동,승학로,00252,1026-5,"    16,700",2022.2.5
1128,신괴정화신아파트,1990,137.88,2, 괴정동,오작로,00068,398-23,"    19,800",2022.2.8
1129,화성맨션,1984,80.9,5, 괴정동,사리로8번길,00014,379-1,"    14,000",2022.2.8
1130,새보람더존빌,2004,84.99,18, 괴정동,낙동대로233번길,00001,940,"    38,800",2022.2.10
1131,신화프라자,2003,60.92,10, 괴정동,낙동대로216번길,00003,998,"    18,000",2022.2.11
1132,극동스타클래스,2007,84.977,23, 괴정동,대티로1번길,00022,213-6,"    45,000",2022.2.11
1133,괴정엔스타,2011,56.15,33, 괴정동,낙동대로,00203,1275,"    30,000",2022.2.14
1134,IDS아델하임,2017,49.55,18, 괴정동,사하로,00182,955-4,"    19,000",2022.2.14
1135,괴정한일하나로타운,1989,73.26,2, 괴정동,오작로,00152,11-2,"    15,350",2022.2.15
1136,일동지에닌,2004,69.3,12, 괴정동,낙동대로,00301,571-8,"    36,950",2022.2.16
1137,성림,1992,62.88,2, 괴정동,승학로161번안길,00006,1068-49,"    11,900",2022.2.17
1138,우림그린,1989,47.43,6, 괴정동,사하로166번길,00057,447-13,"     8,300",2022.2.17
1139,신익,1991,73.23,4, 괴정동,오작로,00042,398-18,"    17,600",2022.2.17
1140,경성스마트더블유,2015,49.9306,5, 괴정동,낙동대로,00180,258,"    20,000",2022.2.19
1141,우림그린,1989,72.54,4, 괴정동,사하로166번길,00057,447-13,"    11,700",2022.2.20
1142,벽산하이츠타운,1995,56.94,19, 괴정동,오작로,00104,352-34,"    11,700",2022.2.22
1143,신익타운,1991,102.38,5, 괴정동,오작로,00046,398-22,"    20,200",2022.2.22
1144,동진그린힐,1995,78.2,10, 괴정동,장평로,00378,1207-4,"    17,000",2022.2.24
1145,에코펠리스,2016,68.98,13, 괴정동,사리로27번길,00048,268-6,"    26,700",2022.2.24
1146,신익타운,1991,62.83,1, 괴정동,오작로,00046,398-22,"    13,000",2022.2.24
1147,괴정한일하나로타운,1989,49.77,6, 괴정동,오작로,00152,11-2,"     9,500",2022.2.24
1148,수호천사,2003,59.8929,5, 괴정동,낙동대로140번길,00090,175-1,"    19,000",2022.2.26
1149,당리신익,1992,84.79,4, 당리동,승학로,00123,407,"    18,700",2022.2.5
1150,벽산으뜸,1992,84.98,12, 당리동,다대로22번길,00030,534-1,"    15,100",2022.2.6
1151,에스제이파베르,2019,81.725,2, 당리동,낙동대로410번길,00018,317-7,"    27,800",2022.2.7
1152,당리푸르지오,2013,59.9589,7, 당리동,승학로71번길,00030,572,"    46,500",2022.2.8
1153,대동아람아파트,1981,50.84,1, 당리동,승학로,00115,345-12,"     8,300",2022.2.10
1154,삼성타워맨션,1991,84.86,4, 당리동,마하로,00081,480-9,"    17,000",2022.2.11
1155,협진태양,1982,44.23,4, 당리동,다대로,00030,532,"    20,900",2022.2.11
1156,수양파크,1984,65.7,3, 당리동,마하로,00063,355,"    16,500",2022.2.14
1157,당리4차혜성,2000,84.89,6, 당리동,제석로,00126,17,"    15,000",2022.2.16
1158,혜성,1996,59.91,23, 당리동,제석로,00127,17-2,"    12,350",2022.2.17
1159,에스제이파베르,2019,81.725,3, 당리동,낙동대로410번길,00018,317-7,"    28,000",2022.2.17
1160,협진태양,1982,53.06,3, 당리동,다대로,00030,532,"    23,000",2022.2.25
1161,보해이브빌,2002,118.19,16, 하단동,낙동대로,00493,511-4,"    37,900",2022.2.3
1162,헤리츠리더스하단,2021,69.5064,13, 하단동,낙동대로457번길,00005,618-1,"    36,600",2022.2.3
1163,하단동에스케이뷰,2004,74.2056,20, 하단동,하신번영로,00400,1217-1,"    34,700",2022.2.3
1164,하단동에스케이뷰,2004,74.2056,16, 하단동,하신번영로,00400,1217-1,"    34,000",2022.2.3
1165,하단동에스케이뷰,2004,84.7737,14, 하단동,하신번영로,00400,1217-1,"    45,000",2022.2.3
1166,두꺼비맨션,1983,57.62,3, 하단동,낙동남로1361번길,00022,521-1,"    15,000",2022.2.4
1167,헤리츠리더스하단,2021,69.5064,14, 하단동,낙동대로457번길,00005,618-1,"    36,600",2022.2.4
1168,지오빌1(A동),2003,63.39,9, 하단동,하신중앙로313번길,00084,870-98,"    20,900",2022.2.4
1169,하단한신원룸,1998,34.93,7, 하단동,승학로17번길,00082,717-2,"    11,900",2022.2.4
1170,가락타운3,1992,84.93,6, 하단동,하신중앙로,00265,1175,"    35,000",2022.2.8
1171,가락타운3,1992,84.93,12, 하단동,하신중앙로,00265,1175,"    34,000",2022.2.10
1172,하단동에스케이뷰,2004,84.7737,14, 하단동,하신번영로,00400,1217-1,"    42,000",2022.2.10
1173,가락타운3,1992,84.93,11, 하단동,하신중앙로,00265,1175,"    35,000",2022.2.12
1174,하단동에스케이뷰,2004,74.2056,16, 하단동,하신번영로,00400,1217-1,"    39,000",2022.2.12
1175,신익빌라,1993,158.41,7, 동대신동2가,대영로112번길,00040,139,"    25,000",2022.2.1
1176,삼익,1976,88.2,1, 동대신동2가,대영로73번길,00039,313,"    70,000",2022.2.25
1177,삼익,1976,88.2,1, 동대신동2가,대영로73번길,00039,313,"    70,500",2022.2.25
1178,문화,1971,56.2,4, 동대신동3가,구덕로,00350,173,"    20,300",2022.2.7
1179,미소드림,2017,47.351,9, 서대신동1가,구덕로,00275,50-3,"    21,000",2022.2.12
1180,보람,2005,84.975,8, 서대신동2가,대영로,00024,270,"    34,000",2022.2.11
1181,서대신엔스타(278-2),2013,34.98,11, 서대신동2가,대영로6번길,00006,278-2,"    11,500",2022.2.22
1182,보람,2005,84.975,11, 서대신동2가,대영로,00024,270,"    33,000",2022.2.24
1183,대신센츄럴타운,2004,84.81,9, 서대신동3가,구덕로345번길,00019,276,"    24,000",2022.2.5
1184,협성르네상스,2001,126.58,17, 서대신동3가,대티로,00159,694-1,"    60,000",2022.2.11
1185,서대센츄럴타운,2003,84.92,9, 서대신동3가,구덕로,00335,293-10,"    24,500",2022.2.16
1186,크로바B동,1999,84.77,2, 서대신동3가,구덕로339번길,00017,294-5,"    20,500",2022.2.19
1187,대림e편한세상,1998,84.87,9, 서대신동3가,보수대로320번길,00011,19-9,"    26,600",2022.2.26
1188,남명더라우부용,2021,47.1077,12, 부용동1가,구덕로,00234,69-7,"    26,520",2022.2.4
1189,부용동한웅드리머스,2015,68.03,6, 부용동1가,구덕로238번길,00013,46-8,"    29,900",2022.2.18
1190,남명더라우부용,2021,49.8302,11, 부용동1가,구덕로,00234,69-7,"    25,000",2022.2.18
1191,청산,1976,74.38,3, 부용동1가,흑교로105번길,00010,12-3,"     8,500",2022.2.21
1192,부민e편한세상,2004,60,7, 부민동3가,해돋이로,00313,76,"    25,000",2022.2.15
1193,부민e편한세상,2004,85,9, 부민동3가,해돋이로,00313,76,"    27,400",2022.2.28
1194,수근에이스타운,2002,69.65,9, 토성동1가,보수대로,00041,5-1,"    20,500",2022.2.18
1195,토성동경동리인타워,2018,82.1611,30, 토성동1가,보수대로,00027,25-1,"    70,000",2022.2.19
1196,토성동경동리인타워,2018,63.7565,35, 토성동1가,보수대로,00027,25-1,"    54,900",2022.2.19
1197,봄여름가을겨울,2005,84.87,9, 토성동1가,보수대로,00015,51-1,"    45,000",2022.2.24
1198,아미맨션,1995,64.32,10, 아미동2가,까치고개로,00102,261-126,"    13,450",2022.2.23
1199,서원블루오션B동,2014,81.83,8, 토성동5가,초장로,00053,45-6,"    28,116",2022.2.7
1200,대림비치,2003,84.77,15, 남부민동,충무대로,00133,523-1,"    34,900",2022.2.7
1201,대진타워맨션,1985,83.25,5, 남부민동,충무대로,00185,653,"    18,000",2022.2.8
1202,충무대로봄여름가을겨울,2020,79.5786,3, 남부민동,충무대로,00229,647-17,"    33,200",2022.2.25
1203,송도탑스빌,2000,121.52,32, 암남동,충무대로,00056,255-1,"    64,500",2022.2.4
1204,신익별장,1989,45.84,1, 암남동,천마로,00017,81-19,"     9,500",2022.2.5
1205,송도혜성비치타운,1993,72.95,3, 암남동,암남공원로,00052,604-2,"    17,500",2022.2.12
1206,송도정림비치타운,1993,84.78,10, 암남동,감천로,00271,64-2,"    16,500",2022.2.15
1207,신익별장,1989,45.84,4, 암남동,천마로,00017,81-19,"     8,450",2022.2.16
1208,삼경빌라맨션,1989,84.58,2, 암남동,감천로,00277,81-23,"    17,500",2022.2.20
1209,송도타워맨션,1995,82.14,15, 암남동,송도해변로,00033,614-5,"    29,500",2022.2.21
1210,송도동일스위트,2006,84.9698,11, 암남동,성산길,00047,16-6,"    25,500",2022.2.24
1211,신한백조,1980,59.67,3, 망미동,망미배산로10번길,00096,433-27,"    18,800",2022.2.3
1212,부일,1983,82.89,3, 망미동,연수로249번길,00011,962-6,"    22,100",2022.2.4
1213,수영SKVIEW1단지,2019,59.9642,6, 망미동,망미배산로,00056,1176,"    55,000",2022.2.7
1214,협진태양맨션A동,1978,67.9,4, 망미동,망미번영로63번길,00069,408-1,"    13,200",2022.2.12
1215,오양,1977,41.98,4, 망미동,과정로67번길,00047,453-3,"    15,800",2022.2.16
1216,수영SKVIEW1단지,2019,59.9164,13, 망미동,망미배산로,00056,1176,"    57,000",2022.2.21
1217,동방(6~9동),1983,81.9,5, 망미동,연수로282번길,00007,819-3,"    35,000",2022.2.28
1218,이편한세상3차,2005,84.732,2, 망미동,좌수영로,00192,1136,"    50,000",2022.2.28
1219,해마루아파트,2015,44.58,10, 수영동,수영로725번길,00047,445-4,"    15,700",2022.2.21
1220,수영협성르네상스타운,2004,59.9973,2, 수영동,수영로741번길,00046,432-1,"    52,000",2022.2.24
1221,센텀비스타동원,2017,109.1877,27, 민락동,수영로,00754,778,"   135,700",2022.2.12
1222,카라디움,2005,84.81,9, 민락동,감포로,00100,129-3,"    29,300",2022.2.14
1223,광안리슈빌DS,2021,77.958,3, 민락동,광남로,00166,184-2,"    50,000",2022.2.14
1224,센텀비스타동원,2017,84.8264,17, 민락동,수영로,00754,778,"   103,000",2022.2.19
1225,e편한세상광안비치,2016,84.727,4, 민락동,민락수변로7번길,00060,773,"    65,000",2022.2.24
1226,광안현대하이페리온,2007,177.8328,13, 민락동,광남로223번길,00031,266,"   106,000",2022.2.25
1227,민락동신화하니엘그린시티공동주택,2016,43.0552,7, 민락동,민락본동로,00007,772,"    16,300",2022.2.28
1228,힐탑더블시티,2015,49.8575,16, 광안동,수영로,00641,662-1,"    19,400",2022.2.3
1229,롯데골드로즈,2006,41.61,4, 광안동,수영로,00648,99-5,"    12,000",2022.2.7
1230,광원,1995,59.94,18, 광안동,광일로,00063,526-1,"    30,700",2022.2.8
1231,이린타워,2016,49.89,4, 광안동,수영로575번길,00011,744-12,"    20,000",2022.2.10
1232,쌍용예가디오션,2014,112.0164,7, 광안동,광안로,00020,1330,"   130,000",2022.2.11
1233,힐탑더블시티,2015,49.9174,3, 광안동,수영로,00641,662-1,"    19,000",2022.2.11
1234,보람빌리지,2003,84.99,3, 광안동,수영로600번길,00019,140-10,"    53,000",2022.2.12
1235,성우센텀스카이뷰에이,2014,24.5,12, 광안동,수영로,00533,377-18,"    10,500",2022.2.12
1236,유림주상복합,2004,34.29,10, 광안동,장대골로7번길,00045,744-32,"    10,000",2022.2.15
1237,성원상떼빌,2007,122.196,9, 광안동,수영로582번길,00010,143-1,"    62,000",2022.2.16
1238,쌍용예가디오션,2014,84.9616,26, 광안동,광안로,00020,1330,"   119,500",2022.2.17
1239,광원,1995,59.94,5, 광안동,광일로,00063,526-1,"    29,500",2022.2.18
1240,광안예서더불어,2015,55.92,3, 광안동,호암로9번길,00007,774-8,"    23,200",2022.2.22
1241,POPS아트빌38,2012,22.08,5, 광안동,광서로10번길,00038,1077-16,"     5,700",2022.2.25
1242,에이스로얄팰리스,2019,17.24,9, 광안동,광남로,00102,199-2,"    14,000",2022.2.25
1243,더폼타워,2015,24.24,3, 광안동,무학로9번길,00141,50-2,"     7,700",2022.2.26
1244,월드파크5,2018,43.2275,9, 광안동,남천바다로21번길,00070,175-3,"    29,000",2022.2.27
1245,리부스남천,2021,75.49,4, 남천동,남천서로,00005,74-6,"    47,600",2022.2.4
