아파트명,건축일,주소,세대,동,평,매매시세,전세시세,면적,층,실거래가(만원),거래일자,URL,이미지URL
유창,1983,부산시 금정구 남산동,79세대,총1동,58㎡ ~ 83㎡,정보없음,정보없음,50.94,5,26200,2020.11.4,https://new.land.naver.com/complexes/10743?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA3MjJfMTYg%2FMDAxNTk1MzgxODczMzM5.QMz84k_Yi1KFl705SM07CDh3yJokTGD9OoXaj6j6r18g.dFteTgCmjHDMZbb4f5fr2ds3UJMtuIj_HYiajh-1Dtwg.JPEG.kiwi116%2F55.jpg
유창,1983,부산시 금정구 남산동,79세대,총1동,58㎡ ~ 83㎡,정보없음,정보없음,73.08,3,39000,2020.12.17,https://new.land.naver.com/complexes/10743?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA3MjJfMTYg%2FMDAxNTk1MzgxODczMzM5.QMz84k_Yi1KFl705SM07CDh3yJokTGD9OoXaj6j6r18g.dFteTgCmjHDMZbb4f5fr2ds3UJMtuIj_HYiajh-1Dtwg.JPEG.kiwi116%2F55.jpg
유창,1983,부산시 금정구 남산동,79세대,총1동,58㎡ ~ 83㎡,정보없음,정보없음,50.94,4,34500,2021.8.7,https://new.land.naver.com/complexes/10743?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA3MjJfMTYg%2FMDAxNTk1MzgxODczMzM5.QMz84k_Yi1KFl705SM07CDh3yJokTGD9OoXaj6j6r18g.dFteTgCmjHDMZbb4f5fr2ds3UJMtuIj_HYiajh-1Dtwg.JPEG.kiwi116%2F55.jpg
유창,1983,부산시 금정구 남산동,79세대,총1동,58㎡ ~ 83㎡,정보없음,정보없음,55.35,5,35500,2021.11.12,https://new.land.naver.com/complexes/10743?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA3MjJfMTYg%2FMDAxNTk1MzgxODczMzM5.QMz84k_Yi1KFl705SM07CDh3yJokTGD9OoXaj6j6r18g.dFteTgCmjHDMZbb4f5fr2ds3UJMtuIj_HYiajh-1Dtwg.JPEG.kiwi116%2F55.jpg
"선경1,2차",1985,부산시 금정구 구서동,616세대,총8동,96㎡ ~ 191㎡,"6억4,000 ~ 9억7,000",2억500 ~ 4억,101.94,5,37000,2020.2.14,https://new.land.naver.com/complexes/4070?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20200129_277%2Fapt_realimage_15802599468264wQxv_JPEG%2Fe3731ce2b2b99b92f03aaa4fb663c44e.jpg
"선경1,2차",1985,부산시 금정구 구서동,616세대,총8동,96㎡ ~ 191㎡,"6억4,000 ~ 9억7,000",2억500 ~ 4억,101.94,4,39800,2020.2.15,https://new.land.naver.com/complexes/4070?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20200129_277%2Fapt_realimage_15802599468264wQxv_JPEG%2Fe3731ce2b2b99b92f03aaa4fb663c44e.jpg
"선경1,2차",1985,부산시 금정구 구서동,616세대,총8동,96㎡ ~ 191㎡,"6억4,000 ~ 9억7,000",2억500 ~ 4억,101.94,2,41500,2020.4.11,https://new.land.naver.com/complexes/4070?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20200129_277%2Fapt_realimage_15802599468264wQxv_JPEG%2Fe3731ce2b2b99b92f03aaa4fb663c44e.jpg
"선경1,2차",1985,부산시 금정구 구서동,616세대,총8동,96㎡ ~ 191㎡,"6억4,000 ~ 9억7,000",2억500 ~ 4억,120.69,11,49900,2020.5.13,https://new.land.naver.com/complexes/4070?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20200129_277%2Fapt_realimage_15802599468264wQxv_JPEG%2Fe3731ce2b2b99b92f03aaa4fb663c44e.jpg
"선경1,2차",1985,부산시 금정구 구서동,616세대,총8동,96㎡ ~ 191㎡,"6억4,000 ~ 9억7,000",2억500 ~ 4억,101.94,1,55500,2020.8.4,https://new.land.naver.com/complexes/4070?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20200129_277%2Fapt_realimage_15802599468264wQxv_JPEG%2Fe3731ce2b2b99b92f03aaa4fb663c44e.jpg
"선경1,2차",1985,부산시 금정구 구서동,616세대,총8동,96㎡ ~ 191㎡,"6억4,000 ~ 9억7,000",2억500 ~ 4억,101.94,8,42000,2020.8.4,https://new.land.naver.com/complexes/4070?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20200129_277%2Fapt_realimage_15802599468264wQxv_JPEG%2Fe3731ce2b2b99b92f03aaa4fb663c44e.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,4,41500,2020.1.1,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,5,40500,2020.1.4,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",77.76,4,51500,2020.1.6,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",77.76,2,50000,2020.1.6,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,1,38000,2020.1.11,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",77.76,1,55000,2020.3.2,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",84.15,3,40700,2020.3.5,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",50.31,1,37000,2020.4.1,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,4,38200,2020.4.7,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",68.49,4,47750,2020.4.10,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,3,42500,2020.4.10,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",79.47,4,57700,2020.5.4,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",79.47,4,58000,2020.5.4,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",84.15,2,61000,2020.5.7,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",73.44,2,51800,2020.5.16,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",84.9,1,59400,2020.5.18,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,2,43500,2020.6.1,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",72,4,54800,2020.6.4,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",67.05,1,50800,2020.6.5,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",48.78,4,42000,2020.6.5,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",84.15,4,62800,2020.6.5,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",68.49,4,56400,2020.7.4,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,2,54000,2020.9.8,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,2,54000,2020.9.8,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,2,54000,2020.9.8,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,2,54000,2020.9.8,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",59.58,1,54000,2020.9.8,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",48.78,4,45000,2020.10.12,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",59.58,5,63000,2020.11.4,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",84.15,2,80000,2021.3.13,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",84.9,1,85500,2021.4.5,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",84.15,5,81700,2021.5.1,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",73.44,5,62000,2021.6.10,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",67.05,4,62700,2021.6.11,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",48.78,5,52000,2021.7.8,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",58.14,2,60000,2021.8.12,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",68.49,1,63000,2021.8.20,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
반도보라,1985,부산시 남구 대연동,260세대,총7동,59㎡ ~ 99㎡,"5억3,000 ~ 9억500","1억 ~ 1억9,000",72,1,66500,2021.11.17,https://new.land.naver.com/complexes/4529?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_57%2Fland_system_13033938867288xbLC_JPEG%2FBBE7C1F8220013.jpg
대연비치,1984,부산시 남구 대연동,"1,035세대",총9동,61㎡ ~ 190㎡,정보없음,정보없음,106.68,8,69045,2020.1.6,https://new.land.naver.com/complexes/4515?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_124%2Fland_system_1303375916560qBnVI_JPEG%2Fdetail_4515_0.jpg
대연비치,1984,부산시 남구 대연동,"1,035세대",총9동,61㎡ ~ 190㎡,정보없음,정보없음,84.93,6,61695,2020.3.12,https://new.land.naver.com/complexes/4515?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_124%2Fland_system_1303375916560qBnVI_JPEG%2Fdetail_4515_0.jpg
대연비치,1984,부산시 남구 대연동,"1,035세대",총9동,61㎡ ~ 190㎡,정보없음,정보없음,106.68,7,76545,2020.4.4,https://new.land.naver.com/complexes/4515?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_124%2Fland_system_1303375916560qBnVI_JPEG%2Fdetail_4515_0.jpg
대연비치,1984,부산시 남구 대연동,"1,035세대",총9동,61㎡ ~ 190㎡,정보없음,정보없음,128.04,3,75233,2020.4.7,https://new.land.naver.com/complexes/4515?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_124%2Fland_system_1303375916560qBnVI_JPEG%2Fdetail_4515_0.jpg
대연비치,1984,부산시 남구 대연동,"1,035세대",총9동,61㎡ ~ 190㎡,정보없음,정보없음,84.93,12,58000,2020.4.10,https://new.land.naver.com/complexes/4515?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_124%2Fland_system_1303375916560qBnVI_JPEG%2Fdetail_4515_0.jpg
대연비치,1984,부산시 남구 대연동,"1,035세대",총9동,61㎡ ~ 190㎡,정보없음,정보없음,42.93,1,49985,2020.5.1,https://new.land.naver.com/complexes/4515?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_124%2Fland_system_1303375916560qBnVI_JPEG%2Fdetail_4515_0.jpg
대연비치,1984,부산시 남구 대연동,"1,035세대",총9동,61㎡ ~ 190㎡,정보없음,정보없음,84.93,2,64130,2020.5.8,https://new.land.naver.com/complexes/4515?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_124%2Fland_system_1303375916560qBnVI_JPEG%2Fdetail_4515_0.jpg
대연비치,1984,부산시 남구 대연동,"1,035세대",총9동,61㎡ ~ 190㎡,정보없음,정보없음,84.93,13,51615,2020.6.1,https://new.land.naver.com/complexes/4515?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_124%2Fland_system_1303375916560qBnVI_JPEG%2Fdetail_4515_0.jpg
대연비치,1984,부산시 남구 대연동,"1,035세대",총9동,61㎡ ~ 190㎡,정보없음,정보없음,167.57,3,107000,2020.6.6,https://new.land.naver.com/complexes/4515?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20110421_124%2Fland_system_1303375916560qBnVI_JPEG%2Fdetail_4515_0.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",58.12,12,26000,2020.1.3,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",74.18,15,32000,2020.1.4,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",74.18,4,31000,2020.1.7,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",98.68,2,38400,2020.1.8,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",98.68,9,37500,2020.1.13,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",74.18,14,31500,2020.1.28,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",58.12,2,27000,2020.2.4,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",64.23,14,29500,2020.2.5,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",64.23,10,29750,2020.2.10,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
